관리 ID,수종관리번호,수종명(한글명),수고,흉고직경,근원경,수관폭,수목 수령,"보호틀
설치유무","보호덮개
설치유무","지주대
설치유무","보호대
설치유무",법정동 코드,도로명코드,도로구간일련번호,"조성위치
(좌/우/중앙분리대)",식재 위치,식재 간격,식재상태,조성 일자,보호틀 형태,삭제 구분,삭제 사유,경도,위도
PT04055,은행나무-4054,은행나무(수),6.2,15,16.5,3.3,0,Y,N,N,N,0,3218017,3093,L,보도,5,0.0,0,정사각형,N,,127.741629077324,37.8837937695709
PT04056,은행나무-4055,은행나무(암),7.1,15,16.5,2.2,0,Y,N,N,N,0,3218017,3093,L,보도,5,0.0,0,정사각형,N,,127.74171951846,37.8837966267158
PT04057,은행나무-4056,은행나무(수),7.6,16,17.6,3.1,0,Y,N,N,N,0,3218017,3093,L,보도,5,0.0,0,정사각형,N,,127.741789033552,37.8838027858939
PT04058,은행나무-4057,은행나무(수),5.8,13,14.3,3.5,0,Y,N,N,N,0,3218017,3093,L,보도,5,0.0,0,정사각형,N,,127.741852954384,37.8838070773011
PT04059,은행나무-4058,은행나무(수),8.0,20,22.0,3.4,0,Y,N,N,N,0,3218017,3093,L,보도,5,0.0,0,정사각형,N,,127.741993774102,37.8838043120317
PT04060,은행나무-4059,은행나무(암),6.2,26,28.6,3.7,0,Y,N,N,N,0,3218017,3093,L,보도,5,0.0,0,정사각형,N,,127.742213057695,37.8838230399594
PT04061,은행나무-4060,은행나무(암),8.0,25,27.5,3.6,0,Y,N,N,N,0,3218017,3093,L,보도,5,0.0,0,정사각형,N,,127.742277209983,37.8838538840317
PT04062,은행나무-4061,은행나무(암),6.7,25,27.5,4.5,0,Y,N,N,N,0,3218017,3093,L,보도,5,0.0,0,정사각형,N,,127.742343258299,37.8838872406116
PT04063,은행나무-4062,은행나무(암),8.3,21,23.1,4.6,0,Y,N,N,N,0,3218017,3093,L,보도,5,0.0,0,정사각형,N,,127.742409741197,37.8839188972978
PT04064,은행나무-4063,은행나무(수),7.5,23,25.3,3.8,0,Y,N,N,N,0,3218017,3093,L,보도,5,0.0,0,정사각형,N,,127.74247595293,37.8839552358873
PT04065,은행나무-4064,은행나무(수),9.9,23,25.3,4.0,0,Y,N,N,N,0,3218017,3093,L,보도,5,0.0,0,정사각형,N,,127.742543708298,37.8839844139894
PT04066,은행나무-4065,은행나무(수),7.8,18,19.8,3.0,0,Y,N,N,N,0,3218017,3093,L,보도,5,0.0,0,정사각형,N,,127.742615103278,37.8840241532636
PT04067,은행나무-4066,은행나무(수),7.3,30,33.0,6.0,0,Y,N,N,N,0,3218017,3093,L,보도,5,0.0,0,정사각형,N,,127.742777287427,37.8841019612248
PT04068,은행나무-4067,은행나무(수),8.7,22,24.2,4.7,0,Y,N,N,N,0,3218017,3093,L,보도,5,0.0,0,정사각형,N,,127.742870688547,37.8841503543623
PT04069,은행나무-4068,은행나무(수),8.4,24,26.4,4.6,0,Y,N,N,N,0,3218017,3093,L,보도,5,0.0,0,정사각형,N,,127.742981768051,37.8842030570352
PT04070,은행나무-4069,은행나무(수),5.5,28,30.8,4.8,0,Y,N,N,N,0,3218017,3093,L,보도,5,0.0,0,정사각형,N,,127.743047425845,37.8842381571486
PT04071,은행나무-4070,은행나무(암),7.4,26,28.6,4.1,0,Y,N,N,N,0,3218017,3093,L,보도,5,0.0,0,정사각형,N,,127.743145943105,37.8842853696087
PT04072,은행나무-4071,은행나무(암),6.6,22,24.2,5.4,0,Y,N,N,N,0,3218017,3093,L,보도,5,0.0,0,정사각형,N,,127.743449129226,37.8844355062404
PT04073,은행나무-4072,은행나무(수),8.3,24,26.4,4.9,0,Y,N,N,N,0,3218017,3093,L,보도,5,0.0,0,정사각형,N,,127.743517742742,37.8844712074572
PT04074,은행나무-4073,은행나무(수),7.4,17,18.7,3.5,0,Y,N,N,N,0,3218017,3093,L,보도,5,0.0,0,정사각형,N,,127.743584840434,37.8845024205638
PT04075,은행나무-4074,은행나무(수),6.5,16,17.6,4.6,0,Y,N,N,N,0,3218017,3093,L,보도,5,0.0,0,정사각형,N,,127.743650628438,37.8845351099773
PT04076,은행나무-4075,은행나무(수),6.8,30,33.0,4.8,0,Y,N,N,N,0,3218017,3093,L,보도,5,0.0,0,정사각형,N,,127.743721477032,37.8845729668785
PT04077,은행나무-4076,은행나무(수),9.3,18,19.8,3.3,0,Y,N,N,N,0,3218017,3093,L,보도,5,0.0,0,정사각형,N,,127.743786119939,37.8846049492588
PT04078,은행나무-4077,은행나무(수),6.5,23,25.3,6.1,0,Y,N,N,N,0,3218017,3093,L,보도,5,0.0,0,정사각형,N,,127.743920461086,37.8846721039744
PT04079,은행나무-4078,은행나무(수),6.5,17,18.7,2.3,0,Y,N,N,N,0,3218017,3093,L,보도,5,0.0,0,정사각형,N,,127.743996909909,37.8847100689785
PT04080,은행나무-4079,은행나무(암),7.0,22,24.2,4.1,0,Y,N,N,N,0,3218017,3093,L,보도,5,0.0,0,정사각형,N,,127.744061308125,37.884762939473
PT04081,은행나무-4080,은행나무(수),8.2,26,28.6,4.2,0,Y,N,N,N,0,3218017,3093,L,보도,5,0.0,0,정사각형,N,,127.744111121366,37.8848012273069
PT04082,은행나무-4081,은행나무(암),9.2,18,19.8,4.3,0,Y,N,N,N,0,3218017,3093,L,보도,5,0.0,0,정사각형,N,,127.744189281024,37.88484512013
PT04083,은행나무-4082,은행나무(수),9.7,25,27.5,3.9,0,Y,N,N,N,0,3218017,3093,L,보도,5,0.0,0,정사각형,N,,127.744248672746,37.8848729725482
PT04084,은행나무-4083,은행나무(암),8.6,19,20.9,5.0,0,Y,N,N,N,0,3218017,3093,L,보도,5,0.0,0,정사각형,N,,127.744532077712,37.8850098576574
PT04085,은행나무-4084,은행나무(수),6.8,13,14.3,1.9,0,Y,N,N,N,0,3218017,3093,L,보도,5,0.0,0,정사각형,N,,127.744692698548,37.8850933831899
PT04086,은행나무-4085,은행나무(수),6.8,48,52.8,3.4,0,Y,N,N,N,0,3218017,3093,L,보도,5,0.0,0,정사각형,N,,127.744784235717,37.8851375659695
PT04087,은행나무-4086,은행나무(암),7.3,17,18.7,3.2,0,Y,N,N,N,0,3218017,3093,L,보도,5,0.0,0,정사각형,N,,127.744851898049,37.8851686113345
PT04088,은행나무-4087,은행나무(수),7.0,17,18.7,1.9,0,Y,N,N,N,0,3218017,3093,L,보도,5,0.0,0,정사각형,N,,127.744926606917,37.8852076446924
PT04089,은행나무-4088,은행나무(수),7.0,20,22.0,3.8,0,Y,N,N,N,0,3218017,3093,L,보도,5,0.0,0,정사각형,N,,127.745003380421,37.8852461464421
PT04090,은행나무-4089,은행나무(수),7.5,18,19.8,4.7,0,Y,N,N,N,0,3218017,3093,L,보도,5,0.0,0,정사각형,N,,127.745063275221,37.885277370085
PT04091,은행나무-4090,은행나무(암),7.1,17,18.7,3.8,0,Y,N,N,N,0,3218017,3093,L,보도,5,0.0,0,정사각형,N,,127.7451314783,37.8853112577817
PT04092,은행나무-4091,은행나무(암),8.3,22,24.2,2.8,0,Y,N,N,N,0,3218017,3093,L,보도,5,0.0,0,정사각형,N,,127.745187909772,37.8853378378355
PT04093,은행나무-4092,은행나무(수),8.8,23,25.3,3.2,0,Y,N,N,N,0,3218017,3093,L,보도,5,0.0,0,정사각형,N,,127.745248075909,37.88536819196
PT04094,은행나무-4093,은행나무(수),6.3,20,22.0,3.2,0,Y,N,N,N,0,3218017,3093,L,보도,5,0.0,0,정사각형,N,,127.745297581919,37.8853913749467
PT04095,은행나무-4094,은행나무(수),7.5,15,16.5,3.1,0,Y,N,N,N,0,3218017,3093,L,보도,5,0.0,0,정사각형,N,,127.745352862658,37.8854169298303
PT04096,은행나무-4095,은행나무(수),6.6,49,53.9,3.0,23,Y,N,N,N,0,3218017,3093,L,길어깨,5,0.0,0,정사각형,N,,127.745642621249,37.8856083685488
PT04097,은행나무-4096,은행나무(암),9.6,29,31.9,6.3,23,Y,N,N,N,0,3218017,3093,L,길어깨,5,0.0,0,정사각형,N,,127.74571671376,37.8856471476179
PT04098,은행나무-4097,은행나무(암),8.6,18,19.8,3.3,23,Y,N,N,N,0,3218017,3093,L,길어깨,5,0.0,0,정사각형,N,,127.745775914594,37.8856794728378
PT04099,은행나무-4098,은행나무(수),9.6,25,27.5,3.6,23,Y,N,N,N,0,3218017,3093,L,길어깨,5,0.0,0,정사각형,N,,127.74583105452,37.8857083950665
PT04100,은행나무-4099,은행나무(암),7.3,15,16.5,3.5,0,Y,N,N,N,0,3218017,3093,L,보도,9,0.0,0,말굽형,N,,127.750534906223,37.8864041951503
PT04101,은행나무-4100,은행나무(암),7.7,18,19.8,2.9,0,Y,N,N,N,0,3218017,3093,L,보도,9,0.0,0,정사각형,N,,127.750631629385,37.8864254601613
PT04102,은행나무-4101,은행나무(수),8.4,25,27.5,3.1,0,Y,N,N,N,0,3218017,3093,L,보도,9,0.0,0,정사각형,N,,127.750722871055,37.8864517308999
PT04103,은행나무-4102,은행나무(수),9.0,26,28.6,4.8,0,Y,N,N,N,0,3218017,3093,L,보도,9,0.0,0,정사각형,N,,127.750838046425,37.8864795080286
PT04104,은행나무-4103,은행나무(암),9.1,22,24.2,3.5,0,Y,N,N,N,0,3218017,3093,L,보도,9,0.0,0,정사각형,N,,127.750945900039,37.8865075223733
PT04105,은행나무-4104,은행나무(수),7.1,16,17.6,2.3,0,Y,N,N,N,0,3218017,3093,L,보도,9,0.0,0,정사각형,N,,127.751052526973,37.8865346244101
PT04106,은행나무-4105,은행나무(암),8.3,20,22.0,3.1,0,Y,N,N,N,0,3218017,3093,L,보도,9,0.0,0,정사각형,N,,127.751164842791,37.8865618322837
PT04107,은행나무-4106,은행나무(수),9.7,23,25.3,3.9,0,Y,N,N,N,0,3218017,3093,L,보도,9,0.0,0,정사각형,N,,127.751378668424,37.8866201914619
PT04108,은행나무-4107,은행나무(수),8.1,27,29.7,4.8,0,Y,N,N,N,0,3218017,3093,L,보도,9,0.0,0,정사각형,N,,127.75148172393,37.886642703177
PT04109,은행나무-4108,은행나무(수),8.8,29,31.9,4.0,0,Y,N,N,N,0,3218017,3093,L,보도,9,0.0,0,정사각형,N,,127.751577705103,37.8866689946722
PT04110,은행나무-4109,은행나무(수),7.6,40,44.0,4.3,0,Y,N,N,N,0,3218017,3093,L,보도,9,0.0,0,정사각형,N,,127.751762523232,37.8867174818529
PT04111,은행나무-4110,은행나무(암),9.1,31,34.1,4.9,0,Y,N,N,N,0,3218017,3093,L,보도,9,0.0,0,정사각형,N,,127.751863691682,37.8867411437288
PT04112,은행나무-4111,은행나무(수),9.1,28,30.8,4.6,0,Y,N,N,N,0,3218017,3093,L,보도,9,0.0,0,정사각형,N,,127.752059948567,37.8867903125912
PT04113,은행나무-4112,은행나무(수),9.1,21,23.1,4.7,0,Y,N,N,N,0,3218017,3093,L,보도,9,0.0,0,정사각형,N,,127.752156092387,37.8868148267927
PT04114,은행나무-4113,은행나무(수),8.4,25,27.5,5.1,0,Y,N,N,N,0,3218017,3093,L,보도,9,0.0,0,정사각형,N,,127.752253984,37.8868416138674
PT04115,은행나무-4114,은행나무(암),8.9,22,24.2,5.0,0,Y,N,N,N,0,3218017,3093,L,보도,9,0.0,0,정사각형,N,,127.752349049878,37.8868641374349
PT04116,은행나무-4115,은행나무(수),9.0,23,25.3,3.6,0,Y,N,N,N,0,3218017,3093,L,보도,9,0.0,0,정사각형,N,,127.752460295659,37.8868940881338
PT04117,은행나무-4116,은행나무(수),9.0,36,39.6,5.1,0,Y,N,N,N,0,3218017,3093,L,보도,9,0.0,0,정사각형,N,,127.752676470433,37.8869497549226
PT04118,은행나무-4117,은행나무(수),7.0,25,27.5,5.2,0,Y,N,N,N,0,3218017,3093,L,보도,9,0.0,0,정사각형,N,,127.752773843192,37.8869730284885
PT04119,은행나무-4118,은행나무(수),7.6,29,31.9,3.7,0,Y,N,N,N,0,3218017,3093,L,보도,9,0.0,0,정사각형,N,,127.752883815056,37.8870004930179
PT04120,은행나무-4119,은행나무(수),7.7,20,22.0,4.1,0,Y,N,N,N,0,3218017,3093,L,보도,9,0.0,0,정사각형,N,,127.752984097033,37.8870260999484
PT04121,은행나무-4120,은행나무(암),8.6,29,31.9,5.1,0,Y,N,N,N,0,3218017,3093,L,보도,9,0.0,0,정사각형,N,,127.753133175891,37.8870636748598
PT04122,은행나무-4121,은행나무(수),9.0,23,25.3,3.8,0,Y,N,N,N,0,3218017,3093,L,보도,9,0.0,0,정사각형,N,,127.753253424798,37.8870949817409
PT04123,은행나무-4122,은행나무(암),9.9,28,30.8,4.2,0,Y,N,N,N,0,3218017,3093,L,보도,9,0.0,0,정사각형,N,,127.75336995971,37.8871256655789
PT04124,은행나무-4123,은행나무(수),7.3,26,28.6,4.5,0,Y,N,N,N,0,3218017,3093,L,보도,9,0.0,0,정사각형,N,,127.753600364584,37.8871821941336
PT04125,은행나무-4124,은행나무(수),8.3,30,33.0,4.8,0,Y,N,N,N,0,3218017,3093,L,보도,9,0.0,0,정사각형,N,,127.753698223819,37.8872088629042
PT04126,은행나무-4125,은행나무(암),8.0,28,30.8,4.7,0,Y,N,N,N,0,3218017,3093,L,보도,9,0.0,0,정사각형,N,,127.753815955374,37.8872368668444
PT04127,은행나무-4126,은행나무(수),7.7,22,24.2,4.1,0,Y,N,N,N,0,3218017,3093,L,보도,9,0.0,0,정사각형,N,,127.753913257458,37.8872621963964
PT04128,은행나무-4127,은행나무(암),7.6,27,29.7,4.8,0,Y,N,N,N,0,3218017,3093,L,보도,9,0.0,0,정사각형,N,,127.753988548419,37.887282617984
PT04129,은행나무-4128,은행나무(암),6.7,30,33.0,5.4,0,Y,N,N,N,0,3218017,3093,L,보도,9,0.0,0,말굽형,N,,127.754305697023,37.8873769687109
PT04130,은행나무-4129,은행나무(수),7.2,20,22.0,4.3,0,N,N,N,N,0,3218017,14296,R,길어깨,11,0.0,0,,N,,127.754940226214,37.8873090051455
PT04131,은행나무-4130,은행나무(수),8.2,26,28.6,3.0,0,N,N,N,N,0,3218017,14296,R,길어깨,11,0.0,0,,N,,127.754983074688,37.8872240526653
PT04132,은행나무-4131,은행나무(수),7.1,16,17.6,2.8,0,N,N,N,N,0,3218017,14296,R,길어깨,11,0.0,0,,N,,127.755040573867,37.8871390125481
PT04133,은행나무-4132,은행나무(수),7.4,19,20.9,3.0,0,N,N,N,N,0,3218017,14296,R,길어깨,11,0.0,0,,N,,127.755098566455,37.8870575918753
PT04134,은행나무-4133,은행나무(수),7.5,20,22.0,3.1,0,N,N,N,N,0,3218017,14296,R,길어깨,11,0.0,0,,N,,127.755154297697,37.886980014733
PT04135,은행나무-4134,은행나무(수),7.7,25,27.5,3.1,0,N,N,N,N,0,3218017,14296,R,길어깨,11,0.0,0,,N,,127.75521452734,37.8868993552619
PT04136,은행나무-4135,은행나무(수),7.2,26,28.6,2.5,0,N,N,N,N,0,3218017,14296,R,길어깨,11,0.0,0,,N,,127.755270267683,37.8868175662441
PT04137,은행나무-4136,은행나무(수),7.8,29,31.9,2.8,0,N,N,N,N,0,3218017,14296,R,길어깨,11,0.0,0,,N,,127.755333575795,37.8867382898475
PT04138,은행나무-4137,은행나무(수),7.9,36,39.6,3.0,0,N,N,N,N,0,3218017,14296,R,길어깨,11,0.0,0,,N,,127.755395560469,37.8866591406672
PT04139,은행나무-4138,은행나무(암),7.8,30,33.0,2.7,0,N,N,N,N,0,3218017,14296,R,길어깨,11,0.0,0,,N,,127.755453098568,37.8865757541522
PT04140,은행나무-4139,은행나무(수),7.6,28,30.8,2.4,0,N,N,N,N,0,3218017,14296,R,길어깨,11,0.0,0,,N,,127.755509897838,37.8864974498693
PT04141,은행나무-4140,은행나무(암),7.4,49,53.9,2.6,0,N,N,N,N,0,3218017,14296,R,길어깨,11,0.0,0,,N,,127.755573800743,37.8864186614576
PT04142,은행나무-4141,은행나무(수),7.3,23,25.3,3.2,0,N,N,N,N,0,3218017,14296,R,길어깨,11,0.0,0,,N,,127.755631523697,37.8863345804463
PT04143,은행나무-4142,은행나무(수),6.3,15,16.5,2.2,0,N,N,N,N,0,3218017,14296,R,길어깨,11,0.0,0,,N,,127.755684874229,37.8862667179759
PT04144,은행나무-4143,은행나무(수),7.7,16,17.6,3.5,0,N,N,N,N,0,3218017,14296,R,길어깨,11,0.0,0,,N,,127.755734179631,37.8861926344463
PT04145,은행나무-4144,은행나무(수),9.9,26,28.6,4.2,0,Y,N,N,N,0,3218017,3093,R,보도,10,0.0,0,정사각형,N,,127.732351871385,37.8816284723007
PT04146,은행나무-4145,은행나무(수),9.9,31,34.1,4.4,0,Y,N,N,N,0,3218017,3093,R,보도,10,0.0,0,정사각형,N,,127.732452132229,37.8815991035989
PT04147,은행나무-4146,은행나무(수),10.0,42,46.2,5.4,0,Y,N,N,N,0,3218017,3093,R,보도,10,0.0,0,정사각형,N,,127.732559103366,37.8815719054217
PT04148,은행나무-4147,은행나무(암),9.4,17,18.7,2.7,0,Y,N,Y,N,0,3218017,3093,R,보도,10,0.0,0,정사각형,N,,127.733223914788,37.8813898990804
PT04149,은행나무-4148,은행나무(수),6.8,19,20.9,4.3,0,Y,N,N,N,0,3218017,3093,R,보도,10,0.0,0,정사각형,N,,127.733445310239,37.8813331024916
PT04150,은행나무-4149,은행나무(수),8.5,14,15.4,2.3,0,Y,N,N,N,0,3218017,3093,R,보도,10,0.0,0,정사각형,N,,127.73354617298,37.8813037469864
PT04151,은행나무-4150,은행나무(수),7.1,16,17.6,4.1,0,Y,N,N,N,0,3218017,3093,R,보도,10,0.0,0,정사각형,N,,127.733646309255,37.8812762720604
PT04152,은행나무-4151,은행나무(수),8.6,24,26.4,4.2,0,Y,N,N,N,0,3218017,3093,R,보도,10,0.0,0,정사각형,N,,127.733776593481,37.8812411851409
PT04153,은행나무-4152,은행나무(수),7.1,23,25.3,4.3,0,Y,N,N,N,0,3218017,3093,R,보도,10,0.0,0,정사각형,N,,127.733877966414,37.8812128666432
PT04154,은행나무-4153,은행나무(수),10.1,30,33.0,5.8,0,Y,N,N,N,0,3218017,3093,R,보도,10,0.0,0,정사각형,N,,127.733987732576,37.8811838247524
PT04155,은행나무-4154,은행나무(수),10.3,33,36.3,6.9,0,Y,N,N,N,0,3218017,3093,R,보도,10,0.0,0,정사각형,N,,127.734095562254,37.8811530407795
PT04156,은행나무-4155,은행나무(수),7.3,11,12.1,4.0,0,Y,N,Y,N,0,3218017,3093,R,보도,10,0.0,0,정사각형,N,,127.734215614771,37.8811189273008
PT04157,은행나무-4156,은행나무(수),7.9,12,13.2,2.9,0,Y,N,Y,N,0,3218017,3093,R,보도,10,0.0,0,정사각형,N,,127.734296714855,37.8810979809003
PT04158,은행나무-4157,은행나무(수),9.5,37,40.7,6.6,0,Y,N,N,N,0,3218017,3093,R,보도,6,0.0,0,정사각형,N,,127.740864222133,37.883593300209
PT04159,은행나무-4158,은행나무(수),8.3,19,20.9,5.0,0,Y,N,N,N,0,3218017,3093,R,보도,6,0.0,0,정사각형,N,,127.741086718186,37.883614368862
PT04160,은행나무-4159,은행나무(수),7.2,27,29.7,5.5,0,Y,N,N,N,0,3218017,3093,R,보도,6,0.0,0,정사각형,N,,127.741584702362,37.8836522591783
PT04161,은행나무-4160,은행나무(암),7.2,27,29.7,4.6,0,Y,N,N,N,0,3218017,3093,R,보도,6,0.0,0,정사각형,N,,127.741661036314,37.8836568055225
PT04162,은행나무-4161,은행나무(암),7.8,14,15.4,2.8,0,Y,N,N,N,0,3218017,3093,R,보도,6,0.0,0,정사각형,N,,127.74171986014,37.8836642322925
PT04163,은행나무-4162,은행나무(수),8.4,20,22.0,3.8,0,Y,N,N,N,0,3218017,3093,R,보도,6,0.0,0,정사각형,N,,127.741791259699,37.883667342989
PT04164,은행나무-4163,은행나무(수),8.3,18,19.8,4.7,0,Y,N,N,N,0,3218017,3093,R,보도,6,0.0,0,정사각형,N,,127.741869134604,37.8836753758897
PT04165,은행나무-4164,은행나무(수),8.3,29,31.9,5.3,0,Y,N,N,N,0,3218017,3093,R,보도,6,0.0,0,정사각형,N,,127.741944984404,37.8836779131323
PT04166,은행나무-4165,은행나무(수),8.1,32,35.2,4.2,0,Y,N,N,N,0,3218017,3093,R,보도,6,0.0,0,정사각형,N,,127.742027661275,37.8836854709852
PT04167,은행나무-4166,은행나무(암),8.5,24,26.4,4.6,0,Y,N,N,N,0,3218017,3093,R,보도,6,0.0,0,정사각형,N,,127.742107171337,37.8836941475043
PT04168,은행나무-4167,은행나무(수),9.8,21,23.1,4.3,0,Y,N,N,N,0,3218017,3093,R,보도,6,0.0,0,정사각형,N,,127.74220854716,37.8837128438676
PT04169,은행나무-4168,은행나무(수),7.1,27,29.7,4.1,0,Y,N,N,N,0,3218017,3093,R,보도,6,0.0,0,정사각형,N,,127.742264863688,37.883738354818
PT04170,은행나무-4169,은행나무(수),8.9,15,16.5,3.3,0,Y,N,N,N,0,3218017,3093,R,보도,6,0.0,0,정사각형,N,,127.742339634118,37.8837730877715
PT04171,은행나무-4170,은행나무(수),11.2,30,33.0,4.7,0,Y,N,N,N,0,3218017,3093,R,보도,6,0.0,0,정사각형,N,,127.742549558417,37.8838846769526
PT04172,은행나무-4171,은행나무(수),8.9,23,25.3,4.4,0,Y,N,N,N,0,3218017,3093,R,보도,6,0.0,0,정사각형,N,,127.74260991328,37.8839136269114
PT04173,은행나무-4172,은행나무(수),8.9,14,15.4,3.3,0,Y,N,N,N,0,3218017,3093,R,보도,6,0.0,0,정사각형,N,,127.742670070724,37.8839399283082
PT04174,은행나무-4173,은행나무(수),7.6,25,27.5,5.1,0,Y,N,N,N,0,3218017,3093,R,보도,6,0.0,0,정사각형,N,,127.743043356695,37.8841263180079
PT04175,은행나무-4174,은행나무(수),10.8,24,26.4,5.2,0,Y,N,N,N,0,3218017,3093,R,보도,6,0.0,0,정사각형,N,,127.74311269418,37.8841596150874
PT04176,은행나무-4175,은행나무(수),8.3,10,11.0,3.6,0,Y,N,N,N,0,3218017,3093,R,보도,6,0.0,0,정사각형,N,,127.743178692956,37.8841905044244
PT04177,은행나무-4176,은행나무(수),8.5,23,25.3,4.7,0,Y,N,N,N,0,3218017,3093,R,보도,6,0.0,0,정사각형,N,,127.743227714959,37.8842194441253
PT04178,은행나무-4177,은행나무(수),7.6,17,18.7,3.6,0,Y,N,N,N,0,3218017,3093,R,보도,6,0.0,0,정사각형,N,,127.743295748393,37.8842482922413
PT04179,은행나무-4178,은행나무(수),8.8,13,14.3,3.2,0,Y,N,N,N,0,3218017,3093,R,보도,6,0.0,0,정사각형,N,,127.743357940194,37.8842671515049
PT04180,은행나무-4179,은행나무(수),8.7,29,31.9,4.1,0,Y,N,N,N,0,3218017,3093,R,보도,6,0.0,0,정사각형,N,,127.743425737798,37.8842882397904
PT04181,은행나무-4180,은행나무(수),6.9,22,24.2,3.5,0,Y,N,N,N,0,3218017,3093,R,보도,6,0.0,0,정사각형,N,,127.743498074874,37.8843130455468
PT04182,은행나무-4181,은행나무(수),6.7,26,28.6,4.5,0,Y,N,N,N,0,3218017,3093,R,보도,6,0.0,0,정사각형,N,,127.743572936031,37.8843521840082
PT04183,은행나무-4182,은행나무(수),7.1,22,24.2,3.5,0,Y,N,N,N,0,3218017,3093,R,보도,6,0.0,0,정사각형,N,,127.743636810015,37.8843855722973
PT04184,은행나무-4183,은행나무(수),8.8,22,24.2,3.7,0,Y,N,N,N,0,3218017,3093,R,보도,6,0.0,0,정사각형,N,,127.74370431317,37.8844173270831
PT04185,은행나무-4184,은행나무(수),8.0,20,22.0,3.6,0,Y,N,N,N,0,3218017,3093,R,보도,6,0.0,0,정사각형,N,,127.743801823953,37.884470532956
PT04186,은행나무-4185,은행나무(수),7.4,30,33.0,3.9,0,Y,N,N,N,0,3218017,3093,R,보도,6,0.0,0,정사각형,N,,127.743862225292,37.8845194902581
PT04187,은행나무-4186,은행나무(수),8.1,24,26.4,3.8,0,Y,N,N,N,0,3218017,3093,R,보도,6,0.0,0,정사각형,N,,127.743924694866,37.8845631489736
PT04188,은행나무-4187,은행나무(수),7.9,23,25.3,3.7,0,Y,N,N,N,0,3218017,3093,R,보도,6,0.0,0,정사각형,N,,127.744005531384,37.8846053923929
PT04189,은행나무-4188,은행나무(수),6.9,19,20.9,4.4,0,Y,N,N,N,0,3218017,3093,R,보도,6,0.0,0,정사각형,N,,127.744056559761,37.8846301202921
PT04190,은행나무-4189,은행나무(수),7.5,25,27.5,3.7,0,Y,N,N,N,0,3218017,3093,R,보도,6,0.0,0,정사각형,N,,127.744109424673,37.8846593004163
PT04191,은행나무-4190,은행나무(수),8.2,29,31.9,3.4,0,Y,N,N,N,0,3218017,3093,R,보도,6,0.0,0,정사각형,N,,127.744161271176,37.8846831171559
PT04192,은행나무-4191,은행나무(수),8.6,23,25.3,3.5,0,Y,N,N,N,0,3218017,3093,R,보도,6,0.0,0,정사각형,N,,127.744223590245,37.8847124434603
PT04193,은행나무-4192,은행나무(수),8.1,35,38.5,2.9,0,Y,N,N,N,0,3218017,3093,R,보도,6,0.0,0,정사각형,N,,127.744291676799,37.8847491989431
PT04194,은행나무-4193,은행나무(수),7.7,26,28.6,3.8,0,Y,N,N,N,0,3218017,3093,R,보도,6,0.0,0,정사각형,N,,127.744361270097,37.8847814429276
PT04195,은행나무-4194,은행나무(수),7.7,28,30.8,4.2,0,Y,N,N,N,0,3218017,3093,R,보도,6,0.0,0,정사각형,N,,127.744430078608,37.8848174190044
PT04196,은행나무-4195,은행나무(수),8.3,21,23.1,4.0,0,Y,N,N,N,0,3218017,3093,R,보도,6,0.0,0,정사각형,N,,127.744496730356,37.8848500926295
PT04197,은행나무-4196,은행나무(수),7.7,23,25.3,4.2,0,Y,N,N,N,0,3218017,3093,R,보도,6,0.0,0,정사각형,N,,127.744774024846,37.8849902282378
PT04198,은행나무-4197,은행나무(수),8.4,22,24.2,4.1,0,Y,N,N,N,0,3218017,3093,R,보도,6,0.0,0,정사각형,N,,127.744844390321,37.8850254347235
PT04199,은행나무-4198,은행나무(수),10.4,17,18.7,5.3,0,Y,N,N,N,0,3218017,3093,R,보도,6,0.0,0,정사각형,N,,127.744907544498,37.885056084747
PT04200,은행나무-4199,은행나무(수),8.8,23,25.3,4.2,0,Y,N,N,N,0,3218017,3093,R,보도,6,0.0,0,정사각형,N,,127.744981816919,37.8850921275455
PT04201,은행나무-4200,은행나무(수),7.8,17,18.7,2.9,0,Y,N,N,N,0,3218017,3093,R,보도,6,0.0,0,정사각형,N,,127.745051144894,37.885127165719
PT04202,은행나무-4201,은행나무(수),8.4,19,20.9,3.5,0,Y,N,N,N,0,3218017,3093,R,보도,6,0.0,0,정사각형,N,,127.745117299133,37.8851632812106
PT04203,은행나무-4202,은행나무(수),8.9,20,22.0,3.7,0,Y,N,N,N,0,3218017,3093,R,보도,6,0.0,0,정사각형,N,,127.745183697108,37.8851970888148
PT04204,은행나무-4203,은행나무(수),8.9,20,22.0,4.0,0,Y,N,N,N,0,3218017,3093,R,보도,6,0.0,0,정사각형,N,,127.74524915581,37.8852250686935
PT04205,은행나무-4204,은행나무(수),8.1,25,27.5,4.8,0,Y,N,N,N,0,3218017,3093,R,보도,6,0.0,0,정사각형,N,,127.745304465406,37.8852542233552
PT04206,은행나무-4205,은행나무(수),7.3,22,24.2,3.9,0,Y,N,N,N,0,3218017,3093,R,보도,6,0.0,0,정사각형,N,,127.745355174153,37.8852817481048
PT04207,은행나무-4206,은행나무(수),8.4,17,18.7,4.0,0,Y,N,N,N,0,3218017,3093,R,보도,6,0.0,0,정사각형,N,,127.745410050741,37.8853085602244
PT04208,은행나무-4207,은행나무(수),7.6,22,24.2,4.0,0,Y,N,N,N,0,3218017,3093,R,보도,6,0.0,0,정사각형,N,,127.745479245197,37.885340252776
